reference_group_id,document_id,role
RG-seccl-grade=2,TASK2/04-110-10A,member
RG-seccl-grade=2,TASK2/04-110-11B,member
RG-seccl-grade=2,TASK2/04-110-12B,member
RG-seccl-grade=2,TASK2/04-110-13B,member
RG-seccl-grade=2,TASK2/04-110-14A,member
RG-seccl-grade=2,TASK2/04-110-15A,member
RG-seccl-grade=2,TASK2/04-110-16A,member
RG-seccl-grade=2,TASK2/04-110-17A,member
RG-seccl-grade=2,TASK2/04-110-18B,member
RG-seccl-grade=2,TASK2/04-110-19A,member
RG-seccl-grade=2,TASK2/04-110-20A,member
RG-seccl-grade=2,TASK2/04-110-21A,member
RG-seccl-grade=2,TASK2/04-110-22A,member
RG-seccl-grade=2,TASK2/04-110-23B,member
RG-seccl-grade=2,TASK2/04-110-24A,member
RG-seccl-grade=2,TASK2/04-110-25A,member
RG-seccl-grade=2,TASK2/04-110-26A,member
RG-seccl-grade=2,TASK2/04-110-27B,member
RG-seccl-grade=2,TASK2/04-110-28B,member
RG-seccl-grade=2,TASK2/04-110-29A,member
RG-seccl-grade=2,TASK2/04-110-30B,member
RG-seccl-grade=2,TASK2/04-110-31B,member
RG-seccl-grade=2,TASK2/04-110-32B,member
RG-seccl-grade=2,TASK2/04-128-01B,member
RG-seccl-grade=2,TASK2/04-128-02B,member
RG-seccl-grade=2,TASK2/04-128-03B,member
RG-seccl-grade=2,TASK2/04-128-04B,member
RG-seccl-grade=2,TASK2/04-128-05B,member
RG-seccl-grade=2,TASK2/04-128-06A,member
RG-seccl-grade=2,TASK2/04-128-07B,member
RG-seccl-grade=2,TASK2/04-128-08B,member
RG-seccl-grade=2,TASK2/04-128-09A,member
RG-seccl-grade=2,TASK2/04-128-10B,member
RG-seccl-grade=2,TASK2/04-128-11B,member
RG-seccl-grade=2,TASK2/04-128-12A,member
RG-seccl-grade=2,TASK2/04-128-13A,member
RG-seccl-grade=2,TASK2/04-128-14A,member
RG-seccl-grade=2,TASK2/04-128-15B,member
RG-seccl-grade=2,TASK2/04-128-16B,member
RG-seccl-grade=2,TASK2/04-128-17A,member
RG-seccl-grade=2,TASK2/04-128-18A,member
RG-seccl-grade=2,TASK2/04-128-19B,member
RG-seccl-grade=2,TASK2/04-128-20B,member
RG-seccl-grade=2,TASK2/04-128-21A,member
RG-seccl-grade=2,TASK2/04-128-22B,member
RG-seccl-grade=2,TASK2/04-128-23B,member
RG-seccl-grade=2,TASK2/04-128-24B,member
RG-seccl-grade=2,TASK2/04-128-25B,member
RG-seccl-grade=2,TASK2/04-128-26A,member
RG-seccl-grade=2,TASK2/04-128-27B,member
RG-seccl-grade=2,TASK2/04-128-28B,member
RG-seccl-grade=2,TASK2/04-128-29A,member
RG-seccl-grade=2,TASK2/04-128-30B,member
RG-seccl-grade=2,TASK2/04-128-31A,member
RG-seccl-grade=2,TASK2/04-128-32A,member
RG-seccl-grade=2,TASK2/04-199-01B,member
RG-seccl-grade=2,TASK2/04-199-02A,member
RG-seccl-grade=2,TASK2/04-199-04B,member
RG-seccl-grade=2,TASK2/04-199-05A,member
RG-seccl-grade=2,TASK2/04-199-06B,member
RG-seccl-grade=2,TASK2/04-199-07A,member
RG-seccl-grade=2,TASK2/04-199-08A,member
RG-seccl-grade=2,TASK2/04-199-09A,member
RG-seccl-grade=2,TASK2/04-199-10A,member
RG-seccl-grade=2,TASK2/04-199-11B,member
RG-seccl-grade=2,TASK2/04-199-12B,member
RG-seccl-grade=2,TASK2/04-199-13B,member
RG-seccl-grade=2,TASK2/04-199-14B,member
RG-seccl-grade=2,TASK2/04-199-15A,member
RG-seccl-grade=2,TASK2/04-199-16A,member
RG-seccl-grade=2,TASK2/04-199-17A,member
RG-seccl-grade=2,TASK2/04-199-18B,member
RG-seccl-grade=2,TASK2/04-199-19B,member
RG-seccl-grade=2,TASK2/04-199-20A,member
RG-seccl-grade=2,TASK2/04-199-21A,member
RG-seccl-grade=2,TASK2/04-199-22A,member
RG-seccl-grade=2,TASK2/04-199-23B,member
RG-seccl-grade=2,TASK2/04-199-24B,member
RG-seccl-grade=2,TASK2/04-199-25A,member
RG-seccl-grade=2,TASK2/04-199-26B,member
RG-seccl-grade=2,TASK2/04-199-27A,member
RG-seccl-grade=2,TASK2/04-199-28A,member
RG-seccl-grade=2,TASK2/04-199-29B,member
RG-seccl-grade=2,TASK2/04-199-30B,member
RG-seccl-grade=2,TASK2/04-199-31A,member
RG-seccl-grade=2,TASK2/05-005-01A,member
RG-seccl-grade=2,TASK2/05-005-02A,member
RG-seccl-grade=2,TASK2/05-005-03B,member
RG-seccl-grade=2,TASK2/05-005-04A,member
RG-seccl-grade=2,TASK2/05-005-05B,member
RG-seccl-grade=2,TASK2/05-005-06A,member
RG-seccl-grade=2,TASK2/05-005-07B,member
RG-seccl-grade=2,TASK2/05-005-08B,member
RG-seccl-grade=2,TASK2/05-005-09B,member
RG-seccl-grade=2,TASK2/05-005-10B,member
RG-seccl-grade=2,TASK2/05-005-11B,member
RG-seccl-grade=2,TASK2/05-005-12A,member
RG-seccl-grade=2,TASK2/05-005-13A,member
RG-seccl-grade=2,TASK2/05-005-14B,member
RG-seccl-grade=2,TASK2/05-005-15A,member
RG-seccl-grade=2,TASK2/05-005-16B,member
RG-seccl-grade=2,TASK2/05-005-17B,member
RG-seccl-grade=2,TASK2/05-005-18B,member
RG-seccl-grade=2,TASK2/05-005-19A,member
RG-seccl-grade=2,TASK2/05-005-20A,member
RG-seccl-grade=2,TASK2/05-005-21B,member
RG-seccl-grade=2,TASK2/05-005-23A,member
RG-seccl-grade=2,TASK2/05-005-24B,member
RG-seccl-grade=2,TASK2/05-005-25B,member
RG-seccl-grade=2,TASK2/05-005-26B,member
RG-seccl-grade=2,TASK2/05-005-27A,member
RG-seccl-grade=2,TASK2/05-005-28B,member
RG-seccl-grade=2,TASK2/05-005-29A,member
RG-seccl-grade=2,TASK2/05-005-30B,member
RG-seccl-grade=2,TASK2/05-005-31B,member
RG-seccl-grade=2,TASK2/05-005-32A,member
RG-seccl-grade=2,TASK2/05-010-01A,member
RG-seccl-grade=2,TASK2/05-010-02B,member
RG-seccl-grade=2,TASK2/05-010-03A,member
RG-seccl-grade=2,TASK2/05-010-04A,member
RG-seccl-grade=2,TASK2/05-010-05A,member
RG-seccl-grade=2,TASK2/05-010-06A,member
RG-seccl-grade=2,TASK2/05-010-07A,member
RG-seccl-grade=2,TASK2/05-010-08A,member
RG-seccl-grade=2,TASK2/05-010-09B,member
RG-seccl-grade=2,TASK2/05-010-10B,member
RG-seccl-grade=2,TASK2/05-010-11A,member
RG-seccl-grade=2,TASK2/05-010-12A,member
RG-seccl-grade=2,TASK2/05-010-13A,member
RG-seccl-grade=2,TASK2/05-010-14B,member
RG-seccl-grade=2,TASK2/05-010-15B,member
RG-seccl-grade=2,TASK2/05-010-16B,member
RG-seccl-grade=2,TASK2/05-010-17B,member
RG-seccl-grade=2,TASK2/05-010-18A,member
RG-seccl-grade=2,TASK2/05-010-19A,member
RG-seccl-grade=2,TASK2/05-010-20A,member
RG-seccl-grade=2,TASK2/05-010-21B,member
RG-seccl-grade=2,TASK2/05-010-22A,member
RG-seccl-grade=2,TASK2/05-010-23A,member
RG-seccl-grade=2,TASK2/05-010-24A,member
RG-seccl-grade=2,TASK2/05-010-25B,member
RG-seccl-grade=2,TASK2/05-010-26A,member
RG-seccl-grade=2,TASK2/05-010-27B,member
RG-seccl-grade=2,TASK2/05-010-28A,member
RG-seccl-grade=2,TASK2/05-010-29B,member
RG-seccl-grade=2,TASK2/05-010-30A,member
RG-seccl-grade=2,TASK2/05-010-31A,member
RG-seccl-grade=2,TASK2/05-010-32A,member
RG-seccl-grade=2,TASK2/05-015-01A,member
RG-seccl-grade=2,TASK2/05-015-02B,member
RG-seccl-grade=2,TASK2/05-015-03A,member
RG-seccl-grade=2,TASK2/05-015-04A,member
RG-seccl-grade=2,TASK2/05-015-05A,member
RG-seccl-grade=2,TASK2/05-015-06A,member
RG-seccl-grade=2,TASK2/05-015-07B,member
RG-seccl-grade=2,TASK2/05-015-08B,member
RG-seccl-grade=2,TASK2/05-015-09B,member
RG-seccl-grade=2,TASK2/05-015-10A,member
RG-seccl-grade=2,TASK2/05-015-11B,member
RG-seccl-grade=2,TASK2/05-015-12A,member
RG-seccl-grade=2,TASK2/05-015-13A,member
RG-seccl-grade=2,TASK2/05-015-14A,member
RG-seccl-grade=2,TASK2/05-015-15A,member
RG-seccl-grade=2,TASK2/05-015-16B,member
RG-seccl-grade=2,TASK2/05-015-17A,member
RG-seccl-grade=2,TASK2/05-015-18B,member
RG-seccl-grade=2,TASK2/05-015-19B,member
RG-seccl-grade=2,TASK2/05-015-20B,member
RG-seccl-grade=2,TASK2/05-015-21A,member
RG-seccl-grade=2,TASK2/05-015-22A,member
RG-seccl-grade=2,TASK2/05-015-23A,member
RG-seccl-grade=2,TASK2/05-015-24A,member
RG-seccl-grade=2,TASK2/05-015-25B,member
RG-seccl-grade=2,TASK2/05-015-26B,member
RG-seccl-grade=2,TASK2/05-015-27B,member
RG-seccl-grade=2,TASK2/05-015-28B,member
RG-seccl-grade=2,TASK2/05-015-29B,member
RG-seccl-grade=2,TASK2/05-015-30B,member
RG-seccl-grade=2,TASK2/05-015-32A,member
RG-seccl-grade=2,TASK2/05-020-01B,member
RG-seccl-grade=2,TASK2/05-020-02B,member
RG-seccl-grade=2,TASK2/05-020-03A,member
RG-seccl-grade=2,TASK2/05-020-04B,member
RG-seccl-grade=2,TASK2/05-020-05A,member
RG-seccl-grade=2,TASK2/05-020-06B,member
RG-seccl-grade=2,TASK2/05-020-07A,member
RG-seccl-grade=2,TASK2/05-020-08A,member
RG-seccl-grade=2,TASK2/05-020-09B,member
RG-seccl-grade=2,TASK2/05-020-10B,member
RG-seccl-grade=2,TASK2/05-020-11B,member
RG-seccl-grade=2,TASK2/05-020-12B,member
RG-seccl-grade=2,TASK2/05-020-13A,member
RG-seccl-grade=2,TASK2/05-020-14B,member
RG-seccl-grade=2,TASK2/05-020-15B,member
RG-seccl-grade=2,TASK2/05-020-16B,member
RG-seccl-grade=2,TASK2/05-020-17A,member
RG-seccl-grade=2,TASK2/05-020-18A,member
RG-seccl-grade=2,TASK2/05-020-19A,member
RG-seccl-grade=2,TASK2/05-020-20B,member
RG-seccl-grade=2,TASK2/05-020-21B,member
RG-seccl-grade=2,TASK2/05-020-22A,member
RG-seccl-grade=2,TASK2/05-020-23B,member
RG-seccl-grade=2,TASK2/05-020-24A,member
RG-seccl-grade=2,TASK2/05-020-25B,member
RG-seccl-grade=2,TASK2/05-020-26B,member
RG-seccl-grade=2,TASK2/05-020-27B,member
RG-seccl-grade=2,TASK2/05-020-28A,member
RG-seccl-grade=2,TASK2/05-020-29B,member
RG-seccl-grade=2,TASK2/05-020-30B,member
RG-seccl-grade=2,TASK2/05-020-31B,member
RG-seccl-grade=2,TASK2/05-023-01A,member
RG-seccl-grade=2,TASK2/05-023-02B,member
RG-seccl-grade=2,TASK2/05-023-03A,member
RG-seccl-grade=2,TASK2/05-023-04B,member
RG-seccl-grade=2,TASK2/05-023-05B,member
RG-seccl-grade=2,TASK2/05-023-06B,member
RG-seccl-grade=2,TASK2/05-023-07A,member
RG-seccl-grade=2,TASK2/05-023-08A,member
RG-seccl-grade=2,TASK2/05-023-09A,member
RG-seccl-grade=2,TASK2/05-023-10A,member
RG-seccl-grade=2,TASK2/05-023-11B,member
RG-seccl-grade=2,TASK2/05-023-12B,member
RG-seccl-grade=2,TASK2/05-023-13B,member
RG-seccl-grade=2,TASK2/05-023-14A,member
RG-seccl-grade=2,TASK2/05-023-15B,member
RG-seccl-grade=2,TASK2/05-023-16B,member
RG-seccl-grade=2,TASK2/05-023-17B,member
RG-seccl-grade=2,TASK2/05-023-18A,member
RG-seccl-grade=2,TASK2/05-023-19A,member
RG-seccl-grade=2,TASK2/05-023-20B,member
RG-seccl-grade=2,TASK2/05-023-21B,member
RG-seccl-grade=2,TASK2/05-023-22B,member
RG-seccl-grade=2,TASK2/05-023-23B,member
RG-seccl-grade=2,TASK2/05-023-24A,member
RG-seccl-grade=2,TASK2/05-023-25B,member
RG-seccl-grade=2,TASK2/05-023-26A,member
RG-seccl-grade=2,TASK2/05-023-27A,member
RG-seccl-grade=2,TASK2/05-023-28A,member
RG-seccl-grade=2,TASK2/05-023-29A,member
RG-seccl-grade=2,TASK2/05-023-30A,member
RG-seccl-grade=2,TASK2/05-023-31B,member
RG-seccl-grade=2,TASK2/05-030-01B,member
RG-seccl-grade=2,TASK2/05-030-02B,member
RG-seccl-grade=2,TASK2/05-030-03B,member
RG-seccl-grade=2,TASK2/05-030-04B,member
RG-seccl-grade=2,TASK2/05-030-05A,member
RG-seccl-grade=2,TASK2/05-030-06B,member
RG-seccl-grade=2,TASK2/05-030-07B,member
RG-seccl-grade=2,TASK2/05-030-08B,member
RG-seccl-grade=2,TASK2/05-030-09A,member
RG-seccl-grade=2,TASK2/05-030-10B,member
RG-seccl-grade=2,TASK2/05-030-11A,member
RG-seccl-grade=2,TASK2/05-030-12A,member
RG-seccl-grade=2,TASK2/05-030-13A,member
RG-seccl-grade=2,TASK2/05-030-14B,member
RG-seccl-grade=2,TASK2/05-030-15A,member
RG-seccl-grade=2,TASK2/05-030-16B,member
RG-seccl-grade=2,TASK2/05-030-17B,member
RG-seccl-grade=2,TASK2/05-030-18A,member
RG-seccl-grade=2,TASK2/05-030-19A,member
RG-seccl-grade=2,TASK2/05-030-20B,member
RG-seccl-grade=2,TASK2/05-030-21A,member
RG-seccl-grade=2,TASK2/05-030-22A,member
RG-seccl-grade=2,TASK2/05-030-23B,member
RG-seccl-grade=2,TASK2/05-030-25A,member
RG-seccl-grade=2,TASK2/05-030-26A,member
RG-seccl-grade=2,TASK2/05-030-27B,member
RG-seccl-grade=2,TASK2/05-030-28B,member
RG-seccl-grade=2,TASK2/05-030-29B,member
RG-seccl-grade=2,TASK2/05-030-30A,member
RG-seccl-grade=2,TASK2/05-030-31B,member
RG-seccl-grade=2,TASK2/06-001-01B,member
RG-seccl-grade=2,TASK2/06-001-02B,member
RG-seccl-grade=2,TASK2/06-001-03B,member
RG-seccl-grade=2,TASK2/06-001-04A,member
RG-seccl-grade=2,TASK2/06-001-05B,member
RG-seccl-grade=2,TASK2/06-001-06B,member
RG-seccl-grade=2,TASK2/06-001-07B,member
RG-seccl-grade=2,TASK2/06-001-08B,member
RG-seccl-grade=2,TASK2/06-001-09A,member
RG-seccl-grade=2,TASK2/06-001-10B,member
RG-seccl-grade=2,TASK2/06-001-11B,member
RG-seccl-grade=2,TASK2/06-001-12A,member
RG-seccl-grade=2,TASK2/06-001-13B,member
RG-seccl-grade=2,TASK2/06-001-14B,member
RG-seccl-grade=2,TASK2/06-001-15A,member
RG-seccl-grade=2,TASK2/06-001-16B,member
RG-seccl-grade=2,TASK2/06-001-17B,member
RG-seccl-grade=2,TASK2/06-001-18B,member
RG-seccl-grade=2,TASK2/06-001-19A,member
RG-seccl-grade=2,TASK2/06-001-20B,member
RG-seccl-grade=2,TASK2/06-001-21A,member
RG-seccl-grade=2,TASK2/06-001-22A,member
RG-seccl-grade=2,TASK2/06-001-23A,member
RG-seccl-grade=2,TASK2/06-001-24B,member
RG-seccl-grade=2,TASK2/06-001-25A,member
RG-seccl-grade=2,TASK2/06-001-26B,member
RG-seccl-grade=2,TASK2/06-001-27A,member
RG-seccl-grade=2,TASK2/06-001-28A,member
RG-seccl-grade=2,TASK2/06-001-29B,member
RG-seccl-grade=2,TASK2/06-001-31A,member
RG-seccl-grade=2,TASK2/06-004-01A,member
RG-seccl-grade=2,TASK2/06-004-02A,member
RG-seccl-grade=2,TASK2/06-004-03A,member
RG-seccl-grade=2,TASK2/06-004-04B,member
RG-seccl-grade=2,TASK2/06-004-05A,member
RG-seccl-grade=2,TASK2/06-004-06A,member
RG-seccl-grade=2,TASK2/06-004-07A,member
RG-seccl-grade=2,TASK2/06-004-08B,member
RG-seccl-grade=2,TASK2/06-004-09B,member
RG-seccl-grade=2,TASK2/06-004-10B,member
RG-seccl-grade=2,TASK2/06-004-11A,member
RG-seccl-grade=2,TASK2/06-004-12B,member
RG-seccl-grade=2,TASK2/06-004-13B,member
RG-seccl-grade=2,TASK2/06-004-14A,member
RG-seccl-grade=2,TASK2/06-004-15B,member
RG-seccl-grade=2,TASK2/06-004-16B,member
RG-seccl-grade=2,TASK2/06-004-17B,member
RG-seccl-grade=2,TASK2/06-004-18A,member
RG-seccl-grade=2,TASK2/06-004-19A,member
RG-seccl-grade=2,TASK2/06-004-20B,member
RG-seccl-grade=2,TASK2/06-004-21A,member
RG-seccl-grade=2,TASK2/06-004-22A,member
RG-seccl-grade=2,TASK2/06-004-23A,member
RG-seccl-grade=2,TASK2/06-004-24B,member
RG-seccl-grade=2,TASK2/06-004-25B,member
RG-seccl-grade=2,TASK2/06-004-26B,member
RG-seccl-grade=2,TASK2/06-004-27B,member
RG-seccl-grade=2,TASK2/06-004-28B,member
RG-seccl-grade=2,TASK2/06-004-29B,member
RG-seccl-grade=2,TASK2/06-004-30B,member
RG-seccl-grade=2,TASK2/06-004-31A,member
RG-seccl-grade=2,TASK2/06-006-01A,member
RG-seccl-grade=2,TASK2/06-006-02B,member
RG-seccl-grade=2,TASK2/06-006-03A,member
RG-seccl-grade=2,TASK2/06-006-04A,member
RG-seccl-grade=2,TASK2/06-006-05A,member
RG-seccl-grade=2,TASK2/06-006-06B,member
RG-seccl-grade=2,TASK2/06-006-07A,member
RG-seccl-grade=2,TASK2/06-006-08B,member
RG-seccl-grade=2,TASK2/06-006-09B,member
RG-seccl-grade=2,TASK2/06-006-10B,member
RG-seccl-grade=2,TASK2/06-006-11B,member
RG-seccl-grade=2,TASK2/06-006-12A,member
RG-seccl-grade=2,TASK2/06-006-13A,member
RG-seccl-grade=2,TASK2/06-006-14B,member
RG-seccl-grade=2,TASK2/06-006-15B,member
RG-seccl-grade=2,TASK2/06-006-16B,member
RG-seccl-grade=2,TASK2/06-006-17B,member
RG-seccl-grade=2,TASK2/06-006-18A,member
RG-seccl-grade=2,TASK2/06-006-19A,member
RG-seccl-grade=2,TASK2/06-006-20A,member
RG-seccl-grade=2,TASK2/06-006-21B,member
RG-seccl-grade=2,TASK2/06-006-22B,member
RG-seccl-grade=2,TASK2/06-006-23B,member
RG-seccl-grade=2,TASK2/06-006-24A,member
RG-seccl-grade=2,TASK2/06-006-25A,member
RG-seccl-grade=2,TASK2/06-006-26B,member
RG-seccl-grade=2,TASK2/06-006-27B,member
RG-seccl-grade=2,TASK2/06-006-28B,member
RG-seccl-grade=2,TASK2/06-006-29A,member
RG-seccl-grade=2,TASK2/06-006-30B,member
RG-seccl-grade=2,TASK2/06-006-31A,member
RG-seccl-grade=2,TASK2/06-007-01B,member
RG-seccl-grade=2,TASK2/06-007-02B,member
RG-seccl-grade=2,TASK2/06-007-03A,member
RG-seccl-grade=2,TASK2/06-007-04A,member
RG-seccl-grade=2,TASK2/06-007-05B,member
RG-seccl-grade=2,TASK2/06-007-06A,member
RG-seccl-grade=2,TASK2/06-007-07A,member
RG-seccl-grade=2,TASK2/06-007-08A,member
RG-seccl-grade=2,TASK2/06-007-09A,member
RG-seccl-grade=2,TASK2/06-007-10A,member
RG-seccl-grade=2,TASK2/06-007-11B,member
RG-seccl-grade=2,TASK2/06-007-12B,member
RG-seccl-grade=2,TASK2/06-007-13A,member
RG-seccl-grade=2,TASK2/06-007-14A,member
RG-seccl-grade=2,TASK2/06-007-15A,member
RG-seccl-grade=2,TASK2/06-007-16B,member
RG-seccl-grade=2,TASK2/06-007-17A,member
RG-seccl-grade=2,TASK2/06-007-18A,member
RG-seccl-grade=2,TASK2/06-007-19B,member
RG-seccl-grade=2,TASK2/06-007-20B,member
RG-seccl-grade=2,TASK2/06-007-21A,member
RG-seccl-grade=2,TASK2/06-007-22B,member
RG-seccl-grade=2,TASK2/06-007-23A,member
RG-seccl-grade=2,TASK2/06-007-24A,member
RG-seccl-grade=2,TASK2/06-007-25B,member
RG-seccl-grade=2,TASK2/06-007-26A,member
RG-seccl-grade=2,TASK2/06-007-27A,member
RG-seccl-grade=2,TASK2/06-007-28B,member
RG-seccl-grade=2,TASK2/06-007-29B,member
RG-seccl-grade=2,TASK2/06-007-30A,member
RG-seccl-grade=2,TASK2/06-007-31B,member
RG-seccl-grade=2,TASK2/06-008-01A,member
RG-seccl-grade=2,TASK2/06-008-02B,member
RG-seccl-grade=2,TASK2/06-008-03B,member
RG-seccl-grade=2,TASK2/06-008-04B,member
RG-seccl-grade=2,TASK2/06-008-05A,member
RG-seccl-grade=2,TASK2/06-008-06B,member
RG-seccl-grade=2,TASK2/06-008-07B,member
RG-seccl-grade=2,TASK2/06-008-08A,member
RG-seccl-grade=2,TASK2/06-008-09A,member
RG-seccl-grade=2,TASK2/06-008-10B,member
RG-seccl-grade=2,TASK2/06-008-11A,member
RG-seccl-grade=2,TASK2/06-008-12A,member
RG-seccl-grade=2,TASK2/06-008-13B,member
RG-seccl-grade=2,TASK2/06-008-14A,member
RG-seccl-grade=2,TASK2/06-008-15B,member
RG-seccl-grade=2,TASK2/06-008-16B,member
RG-seccl-grade=2,TASK2/06-008-17B,member
RG-seccl-grade=2,TASK2/06-008-18A,member
RG-seccl-grade=2,TASK2/06-008-19B,member
RG-seccl-grade=2,TASK2/06-008-20A,member
RG-seccl-grade=2,TASK2/06-008-22B,member
RG-seccl-grade=2,TASK2/06-008-23A,member
RG-seccl-grade=2,TASK2/06-008-24A,member
RG-seccl-grade=2,TASK2/06-008-25B,member
RG-seccl-grade=2,TASK2/06-008-26A,member
RG-seccl-grade=2,TASK2/06-008-27A,member
RG-seccl-grade=2,TASK2/06-008-28A,member
RG-seccl-grade=2,TASK2/06-008-29B,member
RG-seccl-grade=2,TASK2/06-008-30A,member
RG-seccl-grade=2,TASK2/06-008-31B,member
RG-seccl-grade=2,TASK2/06-009-01A,member
RG-seccl-grade=2,TASK2/06-009-02B,member
RG-seccl-grade=2,TASK2/06-009-03B,member
RG-seccl-grade=2,TASK2/06-009-04B,member
RG-seccl-grade=2,TASK2/06-009-05A,member
RG-seccl-grade=2,TASK2/06-009-06A,member
RG-seccl-grade=2,TASK2/06-009-07B,member
RG-seccl-grade=2,TASK2/06-009-08B,member
RG-seccl-grade=2,TASK2/06-009-09B,member
RG-seccl-grade=2,TASK2/06-009-10A,member
RG-seccl-grade=2,TASK2/06-009-11A,member
RG-seccl-grade=2,TASK2/06-009-12B,member
RG-seccl-grade=2,TASK2/06-009-13B,member
RG-seccl-grade=2,TASK2/06-009-14A,member
RG-seccl-grade=2,TASK2/06-009-15A,member
RG-seccl-grade=2,TASK2/06-009-16B,member
RG-seccl-grade=2,TASK2/06-009-17A,member
RG-seccl-grade=2,TASK2/06-009-18A,member
RG-seccl-grade=2,TASK2/06-009-19B,member
RG-seccl-grade=2,TASK2/06-009-20A,member
RG-seccl-grade=2,TASK2/06-009-21A,member
RG-seccl-grade=2,TASK2/06-009-22A,member
RG-seccl-grade=2,TASK2/06-009-23A,member
RG-seccl-grade=2,TASK2/06-009-24A,member
RG-seccl-grade=2,TASK2/06-009-25B,member
RG-seccl-grade=2,TASK2/06-009-26B,member
RG-seccl-grade=2,TASK2/06-009-27B,member
RG-seccl-grade=2,TASK2/06-009-28B,member
RG-seccl-grade=2,TASK2/06-009-29A,member
RG-seccl-grade=2,TASK2/06-009-31B,member
RG-seccl-grade=2,TASK3/03-130-01A,member
RG-seccl-grade=2,TASK3/03-130-02B,member
RG-seccl-grade=2,TASK3/03-130-03A,member
RG-seccl-grade=2,TASK3/03-130-04B,member
RG-seccl-grade=2,TASK3/03-130-05B,member
RG-seccl-grade=2,TASK3/03-130-06A,member
RG-seccl-grade=2,TASK3/03-130-07B,member
RG-seccl-grade=2,TASK3/03-130-08B,member
RG-seccl-grade=2,TASK3/03-130-09A,member
RG-seccl-grade=2,TASK3/03-130-10B,member
RG-seccl-grade=2,TASK3/03-130-11B,member
RG-seccl-grade=2,TASK3/03-130-12A,member
RG-seccl-grade=2,TASK3/03-130-13A,member
RG-seccl-grade=2,TASK3/03-130-14A,member
RG-seccl-grade=2,TASK3/03-130-15B,member
RG-seccl-grade=2,TASK3/03-130-16A,member
RG-seccl-grade=2,TASK3/03-130-17A,member
RG-seccl-grade=2,TASK3/03-130-18A,member
RG-seccl-grade=2,TASK3/03-130-19B,member
RG-seccl-grade=2,TASK3/03-130-20B,member
RG-seccl-grade=2,TASK3/03-130-21B,member
RG-seccl-grade=2,TASK3/03-130-22B,member
RG-seccl-grade=2,TASK3/03-130-23A,member
RG-seccl-grade=2,TASK3/03-130-24B,member
RG-seccl-grade=2,TASK3/03-130-25A,member
RG-seccl-grade=2,TASK3/03-130-26B,member
RG-seccl-grade=2,TASK3/03-130-27A,member
RG-seccl-grade=2,TASK3/03-130-28A,member
RG-seccl-grade=2,TASK3/03-130-29A,member
RG-seccl-grade=2,TASK3/03-130-30A,member
RG-seccl-grade=2,TASK3/03-131-01A,member
RG-seccl-grade=2,TASK3/03-131-02A,member
RG-seccl-grade=2,TASK3/03-131-03B,member
RG-seccl-grade=2,TASK3/03-131-04B,member
RG-seccl-grade=2,TASK3/03-131-06B,member
RG-seccl-grade=2,TASK3/03-131-07B,member
RG-seccl-grade=2,TASK3/03-131-08A,member
RG-seccl-grade=2,TASK3/03-131-09A,member
RG-seccl-grade=2,TASK3/03-131-10A,member
RG-seccl-grade=2,TASK3/03-131-13B,member
RG-seccl-grade=2,TASK3/03-131-14A,member
RG-seccl-grade=2,TASK3/03-131-16B,member
RG-seccl-grade=2,TASK3/03-131-18A,member
RG-seccl-grade=2,TASK3/03-131-19B,member
RG-seccl-grade=2,TASK3/03-131-20B,member
RG-seccl-grade=2,TASK3/03-131-21A,member
RG-seccl-grade=2,TASK3/03-131-22A,member
RG-seccl-grade=2,TASK3/03-131-25B,member
RG-seccl-grade=2,TASK3/03-131-26B,member
RG-seccl-grade=2,TASK3/03-131-27B,member
RG-seccl-grade=2,TASK3/03-131-28A,member
RG-seccl-grade=2,TASK3/03-131-29B,member
RG-seccl-grade=2,TASK3/03-131-30A,member
RG-seccl-grade=2,TASK3/03-160-01A,member
RG-seccl-grade=2,TASK3/03-160-02A,member
RG-seccl-grade=2,TASK3/03-160-03A,member
RG-seccl-grade=2,TASK3/03-160-04B,member
RG-seccl-grade=2,TASK3/03-160-05B,member
RG-seccl-grade=2,TASK3/03-160-06B,member
RG-seccl-grade=2,TASK3/03-160-07A,member
RG-seccl-grade=2,TASK3/03-160-09A,member
RG-seccl-grade=2,TASK3/03-160-10B,member
RG-seccl-grade=2,TASK3/03-160-11A,member
RG-seccl-grade=2,TASK3/03-160-12A,member
RG-seccl-grade=2,TASK3/03-160-13A,member
RG-seccl-grade=2,TASK3/03-160-14B,member
RG-seccl-grade=2,TASK3/03-160-15A,member
RG-seccl-grade=2,TASK3/03-160-16B,member
RG-seccl-grade=2,TASK3/03-160-17B,member
RG-seccl-grade=2,TASK3/03-160-19A,member
RG-seccl-grade=2,TASK3/03-160-20A,member
RG-seccl-grade=2,TASK3/03-160-22A,member
RG-seccl-grade=2,TASK3/03-160-23B,member
RG-seccl-grade=2,TASK3/03-160-25B,member
RG-seccl-grade=2,TASK3/03-160-26B,member
RG-seccl-grade=2,TASK3/03-160-28A,member
RG-seccl-grade=2,TASK3/03-160-29A,member
RG-seccl-grade=2,TASK3/03-162-01A,member
RG-seccl-grade=2,TASK3/03-162-02A,member
RG-seccl-grade=2,TASK3/03-162-03A,member
RG-seccl-grade=2,TASK3/03-162-04B,member
RG-seccl-grade=2,TASK3/03-162-05B,member
RG-seccl-grade=2,TASK3/03-162-06B,member
